,ID,Drug,Resistant,Lineage
80731,Sample No 3213195.IonXpress_018.sorted,rif,0,4.2.1.1.1.1.1.1.i2
82044,KP163,rif,0,4.2.1.1.1.1.1.1.i2
86321,Test1292,rif,0,4.2.1.1.1.1.1.1.i2
100231,Test476,rif,0,4.2.1.1.1.1.1.1.i2
100582,Test480,rif,0,4.2.1.1.1.1.1.1.i2
521,R_2021_03_04_08_48_47_user_GSS5PR-0275-77-Ampliseq_TB_3_marzo_21.IonCode_0126_R0.sorted,rif,1,4.2.1.1.1.1.1.1.i2
4421,Test097,rif,1,4.2.1.1.1.1.1.1.i2
5175,Test187,rif,1,4.2.1.1.1.1.1.1.i2
6033,Test156,rif,1,4.2.1.1.1.1.1.1.i2
33047,TEST0187,rif,1,4.2.1.1.1.1.1.1.i2
78352,TDR87,rif,1,4.2.1.1.1.1.1.1.i2
79847,82,rif,1,4.2.1.1.1.1.1.1.i2
97371,Test962,rif,1,4.2.1.1.1.1.1.1.i2
560,TEST0034,rif,1,4.2.1.1.1.1.2
3277,TEST0193,rif,1,4.2.1.1.1.1.2
3316,TEST0198,rif,1,4.2.1.1.1.1.2
4161,Test078,rif,1,4.2.1.1.1.1.2
4278,Test021,rif,1,4.2.1.1.1.1.2
4564,Test034,rif,1,4.2.1.1.1.1.2
4928,Test170,rif,1,4.2.1.1.1.1.2
5227,Test193,rif,1,4.2.1.1.1.1.2
5942,Test198,rif,1,4.2.1.1.1.1.2
6228,TEST0170,rif,1,4.2.1.1.1.1.2
11012,Test839,rif,1,4.2.1.1.1.1.2
12065,Test858,rif,1,4.2.1.1.1.1.2
15146,TEST0021,rif,1,4.2.1.1.1.1.2
15718,IDR1700046500-01-01_S13_L001,rif,1,4.2.1.1.1.1.2
15731,Peru4057,rif,1,4.2.1.1.1.1.2
15744,IDR1600048594-01-01_S14_L001,rif,1,4.2.1.1.1.1.2
15874,TEST0224,rif,1,4.2.1.1.1.1.2
16056,TEST0222,rif,1,4.2.1.1.1.1.2
16264,TEST0234,rif,1,4.2.1.1.1.1.2
39482,TEST0078,rif,1,4.2.1.1.1.1.2
60035,Test222,rif,1,4.2.1.1.1.1.2
60672,Test234,rif,1,4.2.1.1.1.1.2
60750,Test224,rif,1,4.2.1.1.1.1.2
77091,Test758,rif,1,4.2.1.1.1.1.2
77494,Test765,rif,1,4.2.1.1.1.1.2
77663,Test781,rif,1,4.2.1.1.1.1.2
97358,Test917,rif,1,4.2.1.1.1.1.2
99568,IDR1600041998-01-02_S5_L001,rif,1,4.2.1.1.1.1.2
12637,TB7_S158_R1_001.sorted,rif,0,4.2.1.1.1.2.1.1.1.1.1
37376,Test1148,rif,0,4.2.1.1.1.2.1.1.1.1.1
37701,Test1147,rif,0,4.2.1.1.1.2.1.1.1.1.1
37844,Test1152,rif,0,4.2.1.1.1.2.1.1.1.1.1
38104,TB3_S155_R1_001.sorted,rif,0,4.2.1.1.1.2.1.1.1.1.1
40613,TB5_S157_R1_001.sorted,rif,0,4.2.1.1.1.2.1.1.1.1.1
75401,Test654,rif,0,4.2.1.1.1.2.1.1.1.1.1
75440,Test649,rif,0,4.2.1.1.1.2.1.1.1.1.1
75856,Test659,rif,0,4.2.1.1.1.2.1.1.1.1.1
75960,Test662,rif,0,4.2.1.1.1.2.1.1.1.1.1
75973,Test667,rif,0,4.2.1.1.1.2.1.1.1.1.1
76168,Test657,rif,0,4.2.1.1.1.2.1.1.1.1.1
76545,Test666,rif,0,4.2.1.1.1.2.1.1.1.1.1
91872,Test1064,rif,0,4.2.1.1.1.2.1.1.1.1.1
92379,Test1066,rif,0,4.2.1.1.1.2.1.1.1.1.1
32917,ERR1679585.1.sorted,rif,1,4.2.1.1.1.2.1.1.1.1.1
37467,Test1149,rif,1,4.2.1.1.1.2.1.1.1.1.1
75661,Test656,rif,0,4.2.1.1.1.2.1.1.1.1.2
75804,Test652,rif,0,4.2.1.1.1.2.1.1.1.1.2
90949,Test1388,rif,0,4.2.1.1.1.2.1.1.1.1.2
456,ERR1679587.1.sorted,rif,1,4.2.1.1.1.2.1.1.1.1.2
37103,Test1151,rif,1,4.2.1.1.1.2.1.1.1.1.2
37610,Test1141,rif,1,4.2.1.1.1.2.1.1.1.1.2
37675,Test1154,rif,1,4.2.1.1.1.2.1.1.1.1.2
100933,Test432,rif,0,4.2.1.1.1.2.1.2
78183,TDR58,rif,1,4.2.1.1.1.2.2.1.1.1.2
78287,TDR51,rif,1,4.2.1.1.1.2.2.1.1.1.2
78313,TDR67,rif,1,4.2.1.1.1.2.2.1.1.1.2
1184,Serialsamples.XD00946241.dedup_reads.bam.indelqualed_reads.bam.vars,rif,0,"4.2.1.1.1.2.2.1.1.1.2,4.2.1.1.1.2.2.1.2,1.1.1.2.i1,3.1,4.2.1.1.1.1.1.1.i2"
3420,IonXpress_003_2020_10_11_Sample no 2369.sorted,rif,0,4.2.1.1.1.2.2.1.1.2
86425,Test1296,rif,0,4.2.1.1.1.2.2.1.1.2
86126,Test1213,rif,1,4.2.1.1.1.2.2.1.2
36986,Test1150,rif,1,"4.2.1.1.1.2.2.1.2,4.2.1.2.1.1.i3.2"
36960,Test1166,rif,0,4.2.1.1.2
60490,Test267,rif,0,4.2.1.1.2
75687,Test610,rif,0,4.2.1.1.2
75843,Test677,rif,0,4.2.1.1.2
75869,Test616,rif,0,4.2.1.1.2
76038,Test608,rif,0,4.2.1.1.2
76103,Test605,rif,0,4.2.1.1.2
76207,Test671,rif,0,4.2.1.1.2
76246,Test630,rif,0,4.2.1.1.2
76571,Test613,rif,0,4.2.1.1.2
85424,Test1232,rif,0,4.2.1.1.2
85580,Test1214,rif,0,4.2.1.1.2
85827,Test1230,rif,0,4.2.1.1.2
86022,Test1253,rif,0,4.2.1.1.2
86139,Test1215,rif,0,4.2.1.1.2
89922,Test1355,rif,0,4.2.1.1.2
90403,Test1301,rif,0,4.2.1.1.2
91950,Test1065,rif,0,4.2.1.1.2
92015,Test1053,rif,0,4.2.1.1.2
92106,Test1063,rif,0,4.2.1.1.2
92340,Test1071,rif,0,4.2.1.1.2
92470,Test1046,rif,0,4.2.1.1.2
96019,Test565,rif,0,4.2.1.1.2
96045,Test541,rif,0,4.2.1.1.2
96370,Test554,rif,0,4.2.1.1.2
96383,Test560,rif,0,4.2.1.1.2
96513,Test546,rif,0,4.2.1.1.2
96630,Test566,rif,0,4.2.1.1.2
96656,Test599,rif,0,4.2.1.1.2
96799,Test519,rif,0,4.2.1.1.2
96877,Test549,rif,0,4.2.1.1.2
97059,Test526,rif,0,4.2.1.1.2
97189,Test598,rif,0,4.2.1.1.2
97202,Test600,rif,0,4.2.1.1.2
97215,Test520,rif,0,4.2.1.1.2
97761,Test998,rif,0,4.2.1.1.2
99802,Test435,rif,0,4.2.1.1.2
100192,Test438,rif,0,4.2.1.1.2
100309,Test436,rif,0,4.2.1.1.2
100855,Test447,rif,0,4.2.1.1.2
3914,Test096,rif,1,4.2.1.1.2
37857,Test1101,rif,1,4.2.1.1.2
85879,Test1212,rif,1,4.2.1.1.2
90156,Test1305,rif,1,4.2.1.1.2
96500,Test592,rif,1,4.2.1.1.2
97007,Test594,rif,1,4.2.1.1.2
97306,CS5612-LDJ7625-W1_L3_1.fq.sorted,rif,1,4.2.1.1.2
85346,Test1202,rif,0,4.2.1.2.1.1
586,TEST0065,rif,0,4.2.1.2.1.1.i1
690,TEST0042,rif,0,4.2.1.2.1.1.i1
989,TEST0064,rif,0,4.2.1.2.1.1.i1
3472,S0021_01,rif,0,4.2.1.2.1.1.i1
3680,Test082,rif,0,4.2.1.2.1.1.i1
3875,Test019,rif,0,4.2.1.2.1.1.i1
4057,Test065,rif,0,4.2.1.2.1.1.i1
4148,Test027,rif,0,4.2.1.2.1.1.i1
4382,Test073,rif,0,4.2.1.2.1.1.i1
4408,Test064,rif,0,4.2.1.2.1.1.i1
4512,Test077,rif,0,4.2.1.2.1.1.i1
4525,Test017,rif,0,4.2.1.2.1.1.i1
4733,Test015,rif,0,4.2.1.2.1.1.i1
4746,Test042,rif,0,4.2.1.2.1.1.i1
4785,Test086,rif,0,4.2.1.2.1.1.i1
5344,Test167,rif,0,4.2.1.2.1.1.i1
6280,TEST0167,rif,0,4.2.1.2.1.1.i1
10167,ERR025453,rif,0,4.2.1.2.1.1.i1
10856,S0021_C,rif,0,4.2.1.2.1.1.i1
11077,Test889,rif,0,4.2.1.2.1.1.i1
11103,Test810,rif,0,4.2.1.2.1.1.i1
11116,Test818,rif,0,4.2.1.2.1.1.i1
11597,Test828,rif,0,4.2.1.2.1.1.i1
11610,Test821,rif,0,4.2.1.2.1.1.i1
12039,Test869,rif,0,4.2.1.2.1.1.i1
12689,S0218_C,rif,0,4.2.1.2.1.1.i1
12715,S0222_C,rif,0,4.2.1.2.1.1.i1
12741,S0196_C,rif,0,4.2.1.2.1.1.i1
12975,S0171_C,rif,0,4.2.1.2.1.1.i1
15029,TEST0015,rif,0,4.2.1.2.1.1.i1
15159,TEST0017,rif,0,4.2.1.2.1.1.i1
15276,TEST0027,rif,0,4.2.1.2.1.1.i1
15705,TEST0073,rif,0,4.2.1.2.1.1.i1
15848,TEST0208,rif,0,4.2.1.2.1.1.i1
16251,TEST0231,rif,0,4.2.1.2.1.1.i1
37272,Test1105,rif,0,4.2.1.2.1.1.i1
39560,TEST0077,rif,0,4.2.1.2.1.1.i1
39573,S0258_C,rif,0,4.2.1.2.1.1.i1
39742,S0247_C,rif,0,4.2.1.2.1.1.i1
39794,S0270_C,rif,0,4.2.1.2.1.1.i1
40535,TEST0082,rif,0,4.2.1.2.1.1.i1
40587,TEST0086,rif,0,4.2.1.2.1.1.i1
54757,S0171_01,rif,0,4.2.1.2.1.1.i1
57721,Test1482,rif,0,4.2.1.2.1.1.i1
60204,Test231,rif,0,4.2.1.2.1.1.i1
60503,Test208,rif,0,4.2.1.2.1.1.i1
65053,S0045_C,rif,0,4.2.1.2.1.1.i1
65118,S0028_C,rif,0,4.2.1.2.1.1.i1
75024,S0270_01,rif,0,4.2.1.2.1.1.i1
75596,Test689,rif,0,4.2.1.2.1.1.i1
76012,Test687,rif,0,4.2.1.2.1.1.i1
76493,Test700,rif,0,4.2.1.2.1.1.i1
76896,Test757,rif,0,4.2.1.2.1.1.i1
77182,Test789,rif,0,4.2.1.2.1.1.i1
77429,Test750,rif,0,4.2.1.2.1.1.i1
77533,Test734,rif,0,4.2.1.2.1.1.i1
77546,Test790,rif,0,4.2.1.2.1.1.i1
77780,Test710,rif,0,4.2.1.2.1.1.i1
77819,Test797,rif,0,4.2.1.2.1.1.i1
79899,77,rif,0,4.2.1.2.1.1.i1
80575,87,rif,0,4.2.1.2.1.1.i1
86841,S0162_C,rif,0,4.2.1.2.1.1.i1
96214,Test512,rif,0,4.2.1.2.1.1.i1
96591,Test507,rif,0,4.2.1.2.1.1.i1
96786,Test503,rif,0,4.2.1.2.1.1.i1
97579,Test979,rif,0,4.2.1.2.1.1.i1
97657,Test949,rif,0,4.2.1.2.1.1.i1
100127,Test446,rif,0,4.2.1.2.1.1.i1
100959,Test481,rif,0,4.2.1.2.1.1.i1
3329,TEST0192,rif,1,4.2.1.2.1.1.i1
4083,Test023,rif,1,4.2.1.2.1.1.i1
5331,Test192,rif,1,4.2.1.2.1.1.i1
8100,YA00085733,rif,1,4.2.1.2.1.1.i1
10986,Test900,rif,1,4.2.1.2.1.1.i1
11792,Test835,rif,1,4.2.1.2.1.1.i1
11909,Test852,rif,1,4.2.1.2.1.1.i1
15289,TEST0023,rif,1,4.2.1.2.1.1.i1
16160,TEST0229,rif,1,4.2.1.2.1.1.i1
31526,YA00080723,rif,1,4.2.1.2.1.1.i1
31721,YA00080703,rif,1,4.2.1.2.1.1.i1
60984,Test229,rif,1,4.2.1.2.1.1.i1
75505,Test690,rif,1,4.2.1.2.1.1.i1
85905,Test1278,rif,1,4.2.1.2.1.1.i1
86594,Test1282,rif,1,4.2.1.2.1.1.i1
96487,Test505,rif,1,4.2.1.2.1.1.i1
99841,Test470,rif,1,4.2.1.2.1.1.i1
99997,Test478,rif,1,4.2.1.2.1.1.i1
100140,Test464,rif,1,4.2.1.2.1.1.i1
100322,Test452,rif,1,4.2.1.2.1.1.i1
100413,Test450,rif,1,4.2.1.2.1.1.i1
100712,Test468,rif,1,4.2.1.2.1.1.i1
12364,ERR257902,rif,0,4.2.1.2.1.1.i2
10115,TS-1275-LDC9269_L2_1.fq.sorted,rif,1,4.2.1.2.1.1.i2
33203,CS5615-LDJ7627-W1_L3_1.fq.sorted,rif,1,4.2.1.2.1.1.i2
37012,Test1185,rif,1,4.2.1.2.1.1.i2
62544,CS-5498-LDC9264_L2_1.fq.sorted,rif,1,4.2.1.2.1.1.i2
78365,CS-5496-LDC9258_L2_1.fq.sorted,rif,1,4.2.1.2.1.1.i2
82811,CS-5473-LDC9256_L2_1.fq.sorted,rif,1,4.2.1.2.1.1.i2
85762,Test1299,rif,1,4.2.1.2.1.1.i2
92,TEST0182,rif,0,4.2.1.2.1.1.i3.1
3342,TEST0199,rif,0,4.2.1.2.1.1.i3.1
5149,Test199,rif,0,4.2.1.2.1.1.i3.1
5851,Test182,rif,0,4.2.1.2.1.1.i3.1
5916,Test181,rif,0,4.2.1.2.1.1.i3.1
11857,Test820,rif,0,4.2.1.2.1.1.i3.1
12208,ERR257919,rif,0,4.2.1.2.1.1.i3.1
12247,ERR257918,rif,0,4.2.1.2.1.1.i3.1
12260,ERR257913,rif,0,4.2.1.2.1.1.i3.1
12286,ERR257911,rif,0,4.2.1.2.1.1.i3.1
12338,ERR025456,rif,0,4.2.1.2.1.1.i3.1
31279,ERR257914,rif,0,4.2.1.2.1.1.i3.1
32761,ERR257915,rif,0,4.2.1.2.1.1.i3.1
33060,TEST0181,rif,0,4.2.1.2.1.1.i3.1
36752,Test1164,rif,0,4.2.1.2.1.1.i3.1
36973,Test1177,rif,0,4.2.1.2.1.1.i3.1
57773,Test1495,rif,0,4.2.1.2.1.1.i3.1
76870,Test740,rif,0,4.2.1.2.1.1.i3.1
82694,RSample No3213169.IonXpress_023.sorted,rif,0,4.2.1.2.1.1.i3.1
90312,Test1367,rif,0,4.2.1.2.1.1.i3.1
97449,Test905,rif,0,4.2.1.2.1.1.i3.1
97540,Test978,rif,0,4.2.1.2.1.1.i3.1
97943,Test918,rif,0,4.2.1.2.1.1.i3.1
98385,Test946,rif,0,4.2.1.2.1.1.i3.1
98450,Test941,rif,0,4.2.1.2.1.1.i3.1
98476,Test944,rif,0,4.2.1.2.1.1.i3.1
99607,8710_S6_L001,rif,0,4.2.1.2.1.1.i3.1
100803,Test442,rif,0,4.2.1.2.1.1.i3.1
3498,CS5538-LDJ7600-W1_L3_1.fq.sorted,rif,1,4.2.1.2.1.1.i3.1
5253,Test188,rif,1,4.2.1.2.1.1.i3.1
5617,Test180,rif,1,4.2.1.2.1.1.i3.1
5812,Test186,rif,1,4.2.1.2.1.1.i3.1
5825,Test147,rif,1,4.2.1.2.1.1.i3.1
11025,Test886,rif,1,4.2.1.2.1.1.i3.1
11090,Test880,rif,1,4.2.1.2.1.1.i3.1
11311,Test841,rif,1,4.2.1.2.1.1.i3.1
11350,Test898,rif,1,4.2.1.2.1.1.i3.1
11415,Test868,rif,1,4.2.1.2.1.1.i3.1
11545,Test884,rif,1,4.2.1.2.1.1.i3.1
16121,TEST0228,rif,1,4.2.1.2.1.1.i3.1
32046,ERR1664619,rif,1,4.2.1.2.1.1.i3.1
32956,TEST0180,rif,1,4.2.1.2.1.1.i3.1
33021,TEST0188,rif,1,4.2.1.2.1.1.i3.1
60698,Test228,rif,1,4.2.1.2.1.1.i3.1
77286,Test794,rif,1,4.2.1.2.1.1.i3.1
78261,TDR36,rif,1,4.2.1.2.1.1.i3.1
84956,por5A1,rif,1,4.2.1.2.1.1.i3.1
85320,Test1271,rif,1,4.2.1.2.1.1.i3.1
91040,Test1373,rif,1,4.2.1.2.1.1.i3.1
97293,ERR1664619-3.sorted,rif,1,4.2.1.2.1.1.i3.1
82889,Test347,rif,1,"4.2.1.2.1.1.i3.1,2.2.1.1.1"
3407,IonXpress_014_2020_07_14_sample no 2012.sorted,rif,0,4.2.1.2.1.1.i3.2
3641,Test026,rif,0,4.2.1.2.1.1.i3.2
4226,Test001,rif,0,4.2.1.2.1.1.i3.2
12299,ERR025457,rif,0,4.2.1.2.1.1.i3.2
15068,TEST0026,rif,0,4.2.1.2.1.1.i3.2
15263,TEST0001,rif,0,4.2.1.2.1.1.i3.2
36999,Test1184,rif,0,4.2.1.2.1.1.i3.2
39625,S0239_C,rif,0,4.2.1.2.1.1.i3.2
54913,WGS_TB_12-07-2020_sample no 2012.sorted,rif,0,4.2.1.2.1.1.i3.2
65157,S0239_01,rif,0,4.2.1.2.1.1.i3.2
77806,Test774,rif,0,4.2.1.2.1.1.i3.2
77858,Test744,rif,0,4.2.1.2.1.1.i3.2
77962,Test759,rif,0,4.2.1.2.1.1.i3.2
77975,Test712,rif,0,4.2.1.2.1.1.i3.2
79314,TB-444-6642-18_S175_R.all,rif,0,4.2.1.2.1.1.i3.2
86685,TB-444-5217-19_S90_R.all,rif,0,4.2.1.2.1.1.i3.2
97618,Test922,rif,0,4.2.1.2.1.1.i3.2
97982,Test985,rif,0,4.2.1.2.1.1.i3.2
98307,Test948,rif,0,4.2.1.2.1.1.i3.2
98567,Test913,rif,0,4.2.1.2.1.1.i3.2
98606,Test912,rif,0,4.2.1.2.1.1.i3.2
100153,Test430,rif,0,4.2.1.2.1.1.i3.2
100556,Test406,rif,0,4.2.1.2.1.1.i3.2
1041,TEST0040,rif,1,4.2.1.2.1.1.i3.2
3706,Test040,rif,1,4.2.1.2.1.1.i3.2
5071,Test163,rif,1,4.2.1.2.1.1.i3.2
5604,Test189,rif,1,4.2.1.2.1.1.i3.2
5708,Test195,rif,1,4.2.1.2.1.1.i3.2
6254,TEST0163,rif,1,4.2.1.2.1.1.i3.2
11389,Test854,rif,1,4.2.1.2.1.1.i3.2
11636,Test833,rif,1,4.2.1.2.1.1.i3.2
15952,TEST0212,rif,1,4.2.1.2.1.1.i3.2
16017,TEST0214,rif,1,4.2.1.2.1.1.i3.2
16212,TEST0209,rif,1,4.2.1.2.1.1.i3.2
60100,Test214,rif,1,4.2.1.2.1.1.i3.2
60555,Test212,rif,1,4.2.1.2.1.1.i3.2
61140,Test209,rif,1,4.2.1.2.1.1.i3.2
77403,Test754,rif,1,4.2.1.2.1.1.i3.2
97475,Test902,rif,1,4.2.1.2.1.1.i3.2
97644,Test914,rif,1,4.2.1.2.1.1.i3.2
97670,Test926,rif,1,4.2.1.2.1.1.i3.2
97891,Test920,rif,1,4.2.1.2.1.1.i3.2
534,TEST0044,rif,0,4.2.1.2.1.1.i4.1
729,TEST0031,rif,0,4.2.1.2.1.1.i4.1
742,TEST0056,rif,0,4.2.1.2.1.1.i4.1
872,TEST0046,rif,0,4.2.1.2.1.1.i4.1
1015,TEST0036,rif,0,4.2.1.2.1.1.i4.1
3771,Test016,rif,0,4.2.1.2.1.1.i4.1
3784,Test056,rif,0,4.2.1.2.1.1.i4.1
3823,Test089,rif,0,4.2.1.2.1.1.i4.1
4070,Test044,rif,0,4.2.1.2.1.1.i4.1
4122,Test088,rif,0,4.2.1.2.1.1.i4.1
4187,Test031,rif,0,4.2.1.2.1.1.i4.1
4239,Test046,rif,0,4.2.1.2.1.1.i4.1
4447,Test071,rif,0,4.2.1.2.1.1.i4.1
4603,Test004,rif,0,4.2.1.2.1.1.i4.1
4655,Test036,rif,0,4.2.1.2.1.1.i4.1
11324,Test822,rif,0,4.2.1.2.1.1.i4.1
11376,Test814,rif,0,4.2.1.2.1.1.i4.1
11688,Test891,rif,0,4.2.1.2.1.1.i4.1
11948,Test819,rif,0,4.2.1.2.1.1.i4.1
12156,Test876,rif,0,4.2.1.2.1.1.i4.1
12806,S0173_C,rif,0,4.2.1.2.1.1.i4.1
12819,S0188_C,rif,0,4.2.1.2.1.1.i4.1
15042,TEST0016,rif,0,4.2.1.2.1.1.i4.1
15081,TEST0004,rif,0,4.2.1.2.1.1.i4.1
15965,TEST0201,rif,0,4.2.1.2.1.1.i4.1
32865,MFS-106_lib47285,rif,0,4.2.1.2.1.1.i4.1
36791,Test1194,rif,0,4.2.1.2.1.1.i4.1
37077,Test1193,rif,0,4.2.1.2.1.1.i4.1
37324,Test1167,rif,0,4.2.1.2.1.1.i4.1
37532,Test1112,rif,0,4.2.1.2.1.1.i4.1
40301,TEST0299,rif,0,4.2.1.2.1.1.i4.1
40509,TEST0088,rif,0,4.2.1.2.1.1.i4.1
55225,Peru2905,rif,0,4.2.1.2.1.1.i4.1
57253,Test1488,rif,0,4.2.1.2.1.1.i4.1
60295,Test201,rif,0,4.2.1.2.1.1.i4.1
60620,Test299,rif,0,4.2.1.2.1.1.i4.1
75349,Test692,rif,0,4.2.1.2.1.1.i4.1
75479,Test693,rif,0,4.2.1.2.1.1.i4.1
76350,Test697,rif,0,4.2.1.2.1.1.i4.1
76402,Test661,rif,0,4.2.1.2.1.1.i4.1
76714,S0143_01,rif,0,4.2.1.2.1.1.i4.1
76753,Test714,rif,0,4.2.1.2.1.1.i4.1
76805,Test743,rif,0,4.2.1.2.1.1.i4.1
76844,Test733,rif,0,4.2.1.2.1.1.i4.1
77026,Test773,rif,0,4.2.1.2.1.1.i4.1
77078,Test779,rif,0,4.2.1.2.1.1.i4.1
77104,Test745,rif,0,4.2.1.2.1.1.i4.1
77130,Test799,rif,0,4.2.1.2.1.1.i4.1
77169,Test752,rif,0,4.2.1.2.1.1.i4.1
77247,Test747,rif,0,4.2.1.2.1.1.i4.1
77299,Test798,rif,0,4.2.1.2.1.1.i4.1
77416,Test780,rif,0,4.2.1.2.1.1.i4.1
77468,Test715,rif,0,4.2.1.2.1.1.i4.1
77598,Test762,rif,0,4.2.1.2.1.1.i4.1
77650,Test766,rif,0,4.2.1.2.1.1.i4.1
77676,Test761,rif,0,4.2.1.2.1.1.i4.1
77910,Test725,rif,0,4.2.1.2.1.1.i4.1
77936,Test722,rif,0,4.2.1.2.1.1.i4.1
79678,21,rif,0,4.2.1.2.1.1.i4.1
79834,22,rif,0,4.2.1.2.1.1.i4.1
79886,60,rif,0,4.2.1.2.1.1.i4.1
80016,80,rif,0,4.2.1.2.1.1.i4.1
80055,61,rif,0,4.2.1.2.1.1.i4.1
80094,23,rif,0,4.2.1.2.1.1.i4.1
80224,30,rif,0,4.2.1.2.1.1.i4.1
80250,54,rif,0,4.2.1.2.1.1.i4.1
80289,25,rif,0,4.2.1.2.1.1.i4.1
80354,15,rif,0,4.2.1.2.1.1.i4.1
80367,76,rif,0,4.2.1.2.1.1.i4.1
80523,12,rif,0,4.2.1.2.1.1.i4.1
80679,67,rif,0,4.2.1.2.1.1.i4.1
83175,Test382,rif,0,4.2.1.2.1.1.i4.1
83409,Test393,rif,0,4.2.1.2.1.1.i4.1
83851,Test309,rif,0,4.2.1.2.1.1.i4.1
84995,S0173_01,rif,0,4.2.1.2.1.1.i4.1
85814,Test1205,rif,0,4.2.1.2.1.1.i4.1
86269,Test1204,rif,0,4.2.1.2.1.1.i4.1
86646,ERR067591.annotated,rif,0,4.2.1.2.1.1.i4.1
86958,S0143_C,rif,0,4.2.1.2.1.1.i4.1
90013,Test1352,rif,0,4.2.1.2.1.1.i4.1
90052,Test1358,rif,0,4.2.1.2.1.1.i4.1
91508,Test1003,rif,0,4.2.1.2.1.1.i4.1
92145,Test1005,rif,0,4.2.1.2.1.1.i4.1
97566,Test996,rif,0,4.2.1.2.1.1.i4.1
98021,Test909,rif,0,4.2.1.2.1.1.i4.1
98164,Test904,rif,0,4.2.1.2.1.1.i4.1
98463,Test1000,rif,0,4.2.1.2.1.1.i4.1
98502,Test929,rif,0,4.2.1.2.1.1.i4.1
98515,Test976,rif,0,4.2.1.2.1.1.i4.1
98645,Test927,rif,0,4.2.1.2.1.1.i4.1
99919,Test475,rif,0,4.2.1.2.1.1.i4.1
100764,Test412,rif,0,4.2.1.2.1.1.i4.1
40,TEST0210,rif,1,4.2.1.2.1.1.i4.1
79,TEST0238,rif,1,4.2.1.2.1.1.i4.1
131,TEST0217,rif,1,4.2.1.2.1.1.i4.1
3199,Peru4912,rif,1,4.2.1.2.1.1.i4.1
3264,TEST0196,rif,1,4.2.1.2.1.1.i4.1
3836,Test003,rif,1,4.2.1.2.1.1.i4.1
4941,Test175,rif,1,4.2.1.2.1.1.i4.1
4980,Test172,rif,1,4.2.1.2.1.1.i4.1
5006,Test176,rif,1,4.2.1.2.1.1.i4.1
5045,Test196,rif,1,4.2.1.2.1.1.i4.1
5188,Test157,rif,1,4.2.1.2.1.1.i4.1
5240,Test179,rif,1,4.2.1.2.1.1.i4.1
5266,Test160,rif,1,4.2.1.2.1.1.i4.1
5487,Test165,rif,1,4.2.1.2.1.1.i4.1
5760,Test164,rif,1,4.2.1.2.1.1.i4.1
5786,Test145,rif,1,4.2.1.2.1.1.i4.1
5838,Test161,rif,1,4.2.1.2.1.1.i4.1
5994,Test185,rif,1,4.2.1.2.1.1.i4.1
6007,Test184,rif,1,4.2.1.2.1.1.i4.1
6176,Test171,rif,1,4.2.1.2.1.1.i4.1
6241,TEST0161,rif,1,4.2.1.2.1.1.i4.1
6293,TEST0165,rif,1,4.2.1.2.1.1.i4.1
6319,TEST0171,rif,1,4.2.1.2.1.1.i4.1
6345,TEST0164,rif,1,4.2.1.2.1.1.i4.1
6384,Peru4912_2.sorted,rif,1,4.2.1.2.1.1.i4.1
6397,Peru4912_1.sorted,rif,1,4.2.1.2.1.1.i4.1
8126,YA00173807,rif,1,4.2.1.2.1.1.i4.1
8139,YA00086630,rif,1,4.2.1.2.1.1.i4.1
8204,YA00086853,rif,1,4.2.1.2.1.1.i4.1
8308,YA00086631,rif,1,4.2.1.2.1.1.i4.1
8373,YA00086868,rif,1,4.2.1.2.1.1.i4.1
8581,YA00087447,rif,1,4.2.1.2.1.1.i4.1
8594,YA00173806,rif,1,4.2.1.2.1.1.i4.1
8659,YA00086788,rif,1,4.2.1.2.1.1.i4.1
10960,Test853,rif,1,4.2.1.2.1.1.i4.1
11038,Test849,rif,1,4.2.1.2.1.1.i4.1
11142,Test863,rif,1,4.2.1.2.1.1.i4.1
11155,Test844,rif,1,4.2.1.2.1.1.i4.1
11194,Test847,rif,1,4.2.1.2.1.1.i4.1
11272,Test887,rif,1,4.2.1.2.1.1.i4.1
11298,Test837,rif,1,4.2.1.2.1.1.i4.1
11402,Test864,rif,1,4.2.1.2.1.1.i4.1
11441,Test856,rif,1,4.2.1.2.1.1.i4.1
11493,Test855,rif,1,4.2.1.2.1.1.i4.1
11558,Test894,rif,1,4.2.1.2.1.1.i4.1
11623,Test867,rif,1,4.2.1.2.1.1.i4.1
11662,Test838,rif,1,4.2.1.2.1.1.i4.1
11714,Test866,rif,1,4.2.1.2.1.1.i4.1
11727,Test836,rif,1,4.2.1.2.1.1.i4.1
11753,Test896,rif,1,4.2.1.2.1.1.i4.1
11766,Test860,rif,1,4.2.1.2.1.1.i4.1
11779,Test857,rif,1,4.2.1.2.1.1.i4.1
11805,Test848,rif,1,4.2.1.2.1.1.i4.1
11818,Test897,rif,1,4.2.1.2.1.1.i4.1
11870,Test883,rif,1,4.2.1.2.1.1.i4.1
11883,Test834,rif,1,4.2.1.2.1.1.i4.1
11935,Test885,rif,1,4.2.1.2.1.1.i4.1
12000,Test895,rif,1,4.2.1.2.1.1.i4.1
12026,Test850,rif,1,4.2.1.2.1.1.i4.1
12052,Test840,rif,1,4.2.1.2.1.1.i4.1
12104,Test851,rif,1,4.2.1.2.1.1.i4.1
12130,Test846,rif,1,4.2.1.2.1.1.i4.1
12169,Test865,rif,1,4.2.1.2.1.1.i4.1
